keyword,start_date,end_date,count,average_polarity
studying,2023-03-01,2023-03-31,5,0.1683333333333333
studying,2023-04-01,2023-04-30,2,0.3575
studying,2023-05-01,2023-05-31,4,0.1145833333333333
studying,2023-06-01,2023-06-30,2,0.45
studying,2023-07-01,2023-07-31,11,0.0558355995855995
studying,2023-08-01,2023-08-31,9,0.1072029320987654
studying,2023-09-01,2023-09-30,6,0.20625
studying,2023-10-01,2023-10-31,8,0.0123484848484848
studying,2023-11-01,2023-11-30,7,0.0589511183261183
studying,2023-12-01,2023-12-31,0,0.0
